,start,finish,hop_len,no_of_hops,avg_hop_loss,transponder_modulation,transponder_bitrate,P0,Gamma,N,NF,BR,OSNR
6104,Atlanta,NewOrleans,622.8821412168365,8.0,18.366502624591313,8QAM,100,19.86002519368585,18.366502624591313,8.0,5,12500,40.36426791939226
6105,Atlanta,Charlotte,2161.2591288466833,27.0,17.358424291368177,32QAM,400,13.086885214861837,17.358424291368177,27.0,5,12500,22.435253030546434
6106,Atlanta,Portland,8537.028114183264,107.0,17.37037032153895,QPSK,200,15.60946522323839,17.37037032153895,107.0,5,12500,11.175967324176455
6107,Atlanta,Phoenix,6917.574298817911,89.0,15.998739763365311,16QAM,400,14.812564372013457,15.998739763365311,89.0,5,12500,13.59262167842283
6108,Atlanta,Charlotte,388.7940736527527,5.0,16.621056620600676,QPSK,100,11.475628885783717,16.621056620600676,5.0,5,12500,38.4253539079381
6109,Atlanta,Miami,3321.7508043445073,37.0,16.46817416446071,8QAM,400,11.720331235038815,16.46817416446071,37.0,5,12500,18.808138711231933
6110,Atlanta,Cleveland,1638.4003213355074,18.0,18.03451422425623,QPSK,100,17.60096268149379,18.03451422425623,18.0,5,12500,30.327891645371977
6111,Atlanta,Boston,3809.438016426197,47.0,17.73202824778968,32QAM,400,15.31079753758615,17.73202824778968,47.0,5,12500,18.74245403979195
6112,Atlanta,Charlotte,388.7940736527527,5.0,17.646133388244472,32QAM,400,13.414103660228797,17.646133388244472,5.0,5,12500,39.33875191473939
6113,Atlanta,KansasCity,2072.892058914982,23.0,16.905344951224528,8QAM,200,11.258065102046201,16.905344951224528,23.0,5,12500,22.662938758626254
6114,Atlanta,Pittsburgh,3415.609540040984,38.0,15.769153646015502,QPSK,100,14.765663905473218,15.769153646015502,38.0,5,12500,22.28580942928994
6115,Atlanta,Tampa,2730.5687822759924,34.0,15.859958592463258,QPSK,100,19.686147238501697,15.859958592463258,34.0,5,12500,28.22774416697287
6116,Atlanta,Minneapolis,1550.2737021600678,18.0,17.82156795262885,QPSK,200,15.161419496131487,17.82156795262885,18.0,5,12500,28.10129473163707
6117,Atlanta,Memphis,2147.8915356745756,27.0,16.726503104355498,8QAM,100,11.515023947309016,16.726503104355498,27.0,5,12500,21.495312950006294
6118,Atlanta,Miami,474.53399504166174,5.0,16.40633026606914,QPSK,200,12.367846520861876,16.40633026606914,5.0,5,12500,39.53229789754781
6119,Atlanta,NewOrleans,2430.2436849643923,30.0,16.98875242025077,8QAM,400,14.173260312244704,16.98875242025077,30.0,5,12500,22.837694842468466
6120,Atlanta,NewOrleans,622.8821412168365,8.0,17.78772288024299,16QAM,400,14.591456617634647,17.78772288024299,8.0,5,12500,35.67447908768935
6121,Atlanta,Charlotte,891.8666973345455,11.0,16.598089810175154,32QAM,200,15.314808511978171,16.598089810175154,11.0,5,12500,34.402926740915376
6122,Atlanta,Toronto,6289.354194236085,76.0,17.01466295172839,QPSK,200,10.362516579071118,17.01466295172839,76.0,5,12500,9.705680991575505
6123,Atlanta,NewOrleans,1557.907135636476,20.0,16.993899856740736,QPSK,400,10.070254500295846,16.993899856740736,20.0,5,12500,22.78419267511127
6124,Atlanta,Phoenix,3077.386232875373,39.0,16.14843255756339,QPSK,100,17.46642193174096,16.14843255756339,39.0,5,12500,24.34753367997719
6125,Atlanta,NewOrleans,622.8821412168365,8.0,17.081476267690526,8QAM,200,15.303704617141396,17.081476267690526,8.0,5,12500,37.09297369974857
6126,Atlanta,Charlotte,435.0363510427235,5.0,16.505325385085616,16QAM,400,14.502134821168323,16.505325385085616,5.0,5,12500,41.56759107883775
6127,Atlanta,Charlotte,1634.0329637282766,20.0,17.088645041706403,8QAM,100,12.02488014720509,17.088645041706403,20.0,5,12500,24.64407313705486
6128,Atlanta,Pittsburgh,3632.9596037450347,41.0,16.878472463730937,32QAM,100,11.703876709768249,16.878472463730937,41.0,5,12500,17.354844346090317
6129,Atlanta,Minneapolis,2648.8000364985974,31.0,17.223222314535747,8QAM,100,12.081420722784593,17.223222314535747,31.0,5,12500,20.18348713049346
6130,Atlanta,Tampa,227.28324952467636,3.0,17.04578330951777,8QAM,100,10.16356272572977,17.04578330951777,3.0,5,12500,41.79681729662698
6131,Atlanta,Cincinnati,3324.9277729912747,38.0,15.578932819918899,16QAM,200,13.310579286794205,15.578932819918899,38.0,5,12500,21.020945636707523
6132,Atlanta,NewOrleans,622.8821412168365,8.0,17.201777555660613,8QAM,100,13.640335783101197,17.201777555660613,8.0,5,12500,35.30930357773829
6133,Atlanta,Philadelphia,2816.0591593837485,33.0,15.990403471452982,16QAM,200,11.379446280667432,15.990403471452982,33.0,5,12500,20.089127961645687
6134,Atlanta,Detroit,3184.9154411241752,34.0,17.507951004434467,16QAM,400,13.949660702534308,17.507951004434467,34.0,5,12500,20.843265219034308
6135,Atlanta,Phoenix,4377.455142119672,56.0,18.12104742737508,QPSK,400,13.418993898197556,18.12104742737508,56.0,5,12500,14.709590330567039
6136,Atlanta,Nashville,2298.6787042694586,27.0,16.075534342792917,QPSK,100,10.631224798053935,16.075534342792917,27.0,5,12500,21.26248256231382
6137,Atlanta,NewOrleans,622.8821412168365,8.0,17.28115365528391,16QAM,100,14.861551334207523,17.28115365528391,8.0,5,12500,36.45114302922133
6138,Atlanta,Philadelphia,1088.987361999802,12.0,16.375630701963292,8QAM,400,15.334696044657735,16.375630701963292,12.0,5,12500,33.77515961191048
6139,Atlanta,ElPaso,4252.634721193803,54.0,18.27179218801864,32QAM,100,14.68245248085789,18.27179218801864,54.0,5,12500,16.185980594292545
6140,Atlanta,NewYork,3407.723780678088,39.0,17.070099045349817,8QAM,200,10.513621723359197,17.070099045349817,39.0,5,12500,16.473066983808977
6141,Atlanta,Tampa,596.5471751707998,7.0,17.41041788899903,32QAM,200,10.79786210370713,17.41041788899903,7.0,5,12500,33.59350349125103
6142,Atlanta,Tampa,1953.5060273286363,25.0,17.284262382199294,16QAM,200,14.56282044379224,17.284262382199294,25.0,5,12500,24.75496058000701
6143,Atlanta,Tampa,2730.5687822759924,34.0,17.10920460859284,16QAM,100,10.560965087428688,17.10920460859284,34.0,5,12500,17.853315999770288
6144,Atlanta,Tampa,2730.5687822759924,34.0,16.63985107678894,16QAM,400,13.044442734221448,16.63985107678894,34.0,5,12500,20.806147178366942
6145,Atlanta,Pittsburgh,3108.6667394657456,35.0,16.36167904340665,16QAM,100,15.6511491992094,16.36167904340665,35.0,5,12500,23.401150308004674
6146,Atlanta,Charlotte,1634.0329637282766,20.0,16.463473623537283,8QAM,400,19.715221593477985,16.463473623537283,20.0,5,12500,32.95958600149686
6147,Atlanta,Montreal,2313.1897259534335,27.0,16.587271081745143,8QAM,100,18.35706585453329,16.587271081745143,27.0,5,12500,28.476586879840923
6148,Atlanta,Toronto,3734.9141124126872,45.0,16.349736963981695,QPSK,400,12.910745060433454,16.349736963981695,45.0,5,12500,18.159543965844634
6149,Atlanta,Winnipeg,4360.310460312634,52.0,16.62428231044529,32QAM,100,13.9169558806164,16.62428231044529,52.0,5,12500,17.445397151452894
6150,Atlanta,ElPaso,2445.2731774462472,32.0,18.197337614486514,16QAM,200,15.954792823415914,18.197337614486514,32.0,5,12500,22.765256948028195
6151,Atlanta,Indianapolis,2221.2158585739135,25.0,17.55832422740421,32QAM,100,12.070354620980808,17.55832422740421,25.0,5,12500,21.988432911990685
6152,Atlanta,Nashville,252.2235178099644,3.0,17.84431675614336,QPSK,400,19.995264320456258,17.84431675614336,3.0,5,12500,50.82998544472787
6153,Atlanta,Nashville,1028.4372531773338,13.0,15.694565324241319,16QAM,200,12.069531875672647,15.694565324241319,13.0,5,12500,30.39063374391202
6154,Atlanta,Cincinnati,500.7302582770178,5.0,15.671899279003735,QPSK,200,19.599456002825338,15.671899279003735,5.0,5,12500,47.49833836657669
6155,Atlanta,Miami,3242.973315003112,36.0,16.24598883759777,32QAM,100,18.43124507927287,16.24598883759777,36.0,5,12500,26.01522762421007
6156,Atlanta,Minneapolis,2240.696817640165,26.0,18.31157867112354,16QAM,200,16.233030335092614,18.31157867112354,26.0,5,12500,25.005647050850342
6157,Atlanta,Memphis,1397.720299499601,17.0,16.12224386130938,16QAM,200,13.276104980798662,16.12224386130938,17.0,5,12500,28.486888446023187
6158,Atlanta,Denver,7227.9598834076305,93.0,16.138627847307824,16QAM,200,17.275867108161748,16.138627847307824,93.0,5,12500,15.476405096417437
6159,Atlanta,Indianapolis,1894.9130343559534,23.0,18.226546025201294,8QAM,400,14.18795601793674,18.226546025201294,23.0,5,12500,24.271628600540012
6160,Atlanta,WashingtonDC,828.0909092748325,10.0,17.343349972039363,16QAM,400,19.33918473481176,17.343349972039363,10.0,5,12500,38.635144599928
6161,Atlanta,StLouis,3041.259203830558,36.0,16.8388124146332,16QAM,400,11.793606493358109,16.8388124146332,36.0,5,12500,18.784765461259894
6162,Atlanta,OklahomaCity,5356.868757262451,64.0,18.86838679207046,8QAM,100,14.129963560077247,18.86838679207046,64.0,5,12500,13.337906701506142
6163,Atlanta,Tampa,227.28324952467636,3.0,18.07962452736392,QPSK,400,19.00041482222344,18.07962452736392,3.0,5,12500,49.59982817527447
6164,Atlanta,Miami,3229.8890991847848,41.0,18.548997263007056,8QAM,400,17.086034071822315,18.548997263007056,41.0,5,12500,21.066476908868253
6165,Atlanta,Charlotte,891.8666973345455,11.0,15.85168660882103,8QAM,400,12.272132528445587,15.85168660882103,11.0,5,12500,32.1066539587369
6166,Atlanta,Phoenix,3077.1713350030072,37.0,16.98398034865535,QPSK,400,14.681505042014406,16.98398034865535,37.0,5,12500,21.253506334012897
6167,Atlanta,StLouis,666.2617761763801,7.0,17.284655598420283,QPSK,400,17.74086485123574,17.284655598420283,7.0,5,12500,40.662268529358414
6168,Atlanta,Philadelphia,4453.560209110296,53.0,17.156226154097716,32QAM,100,11.765964325238812,17.156226154097716,53.0,5,12500,14.571979802715958
6169,Atlanta,LasVegas,4448.739015092668,52.0,16.9621521518046,QPSK,400,13.54959610177243,16.9621521518046,52.0,5,12500,16.74016753124964
6170,Atlanta,Boston,6744.122981586456,80.0,17.680779643666312,QPSK,400,11.545355938625686,17.680779643666312,80.0,5,12500,9.709470715316627
6171,Atlanta,Memphis,1929.3956579471915,23.0,15.609122125086657,32QAM,400,11.545211771669257,15.609122125086657,23.0,5,12500,24.24630825438716
6172,Atlanta,Detroit,5407.258931327748,64.0,17.94756980760098,32QAM,200,18.59614547971367,17.94756980760098,64.0,5,12500,18.724905605612037
6173,Atlanta,WashingtonDC,5044.022308452953,57.0,17.204373213920654,8QAM,400,19.19918379491417,17.204373213920654,57.0,5,12500,21.229458669744076
6174,Atlanta,Cleveland,1393.263050039209,15.0,18.450838012096973,8QAM,100,19.488802433788145,18.450838012096973,15.0,5,12500,33.62262317776515
6175,Atlanta,OklahomaCity,6359.799530180617,77.0,16.226637159567165,16QAM,400,15.391715489038429,16.226637159567165,77.0,5,12500,15.392184878030491
6176,Atlanta,Chicago,2040.9082420500692,23.0,16.535570177270284,32QAM,100,15.482883600272125,16.535570177270284,23.0,5,12500,27.257532030806416
6177,Atlanta,Memphis,1560.1317323010678,19.0,15.388176534660715,QPSK,100,15.312469106025027,15.388176534660715,19.0,5,12500,30.145063546795967
6178,Atlanta,Tampa,227.28324952467636,3.0,16.938887538999747,32QAM,400,13.749619216648252,16.938887538999747,3.0,5,12500,45.48976955806347
6179,Atlanta,Nashville,252.2235178099644,3.0,16.234748342038593,16QAM,200,14.682073728004404,16.234748342038593,3.0,5,12500,47.12636326638079
6180,Atlanta,LasVegas,6155.767512660917,78.0,15.389607118409064,QPSK,400,12.539440495523168,15.389607118409064,78.0,5,12500,13.247905877314253
6181,Atlanta,Phoenix,4008.191216473548,52.0,17.67367628646874,8QAM,400,10.641287388780242,17.67367628646874,52.0,5,12500,13.120334683593299
6182,Atlanta,Tampa,227.28324952467636,3.0,17.951057919461313,QPSK,400,14.823913517827723,17.951057919461313,3.0,5,12500,45.55189347878138
6183,Atlanta,Vancouver,4549.931373016792,57.0,17.274648049907007,32QAM,200,12.911652076282056,17.274648049907007,57.0,5,12500,14.871652115125613
6184,Atlanta,Tampa,6386.715541374237,80.0,15.442802773038832,16QAM,200,14.698895461777694,15.442802773038832,80.0,5,12500,15.10098710909611
6185,Atlanta,Nashville,3501.403010373415,39.0,17.779048358804083,8QAM,400,17.94486577549084,17.779048358804083,39.0,5,12500,23.19536172248634
6186,Atlanta,Toronto,2704.714498707003,31.0,17.810394525554067,8QAM,400,17.92246000670229,17.810394525554067,31.0,5,12500,25.43735420339283
6187,Atlanta,Houston,2520.0260790621824,32.0,17.36861102458152,16QAM,100,14.378919175053321,17.36861102458152,32.0,5,12500,22.01810988957058
6188,Atlanta,Phoenix,6917.574298817911,89.0,16.084559395736683,QPSK,200,18.146607397065942,16.084559395736683,89.0,5,12500,16.840845071103928
6189,Atlanta,Nashville,252.2235178099644,3.0,16.849669485554497,QPSK,200,18.711767905335023,16.849669485554497,3.0,5,12500,50.54113630019549
6190,Atlanta,SanDiego,6657.663104192885,83.0,15.134907355906327,QPSK,100,17.640530020571966,15.134907355906327,83.0,5,12500,17.982377353795712
6191,Atlanta,StLouis,2437.0314518624127,28.0,16.68876821587488,8QAM,100,19.094818880660277,16.68876821587488,28.0,5,12500,28.74916633012944
6192,Atlanta,Calgary,4095.2326128052055,51.0,16.707721617585694,8QAM,400,14.576266262428526,16.707721617585694,51.0,5,12500,18.21544908469565
6193,Atlanta,NewYork,1240.3902633475443,13.0,16.926220677755495,8QAM,100,10.109449801865978,16.926220677755495,13.0,5,12500,27.19889631659119
6194,Atlanta,NewOrleans,1557.907135636476,20.0,15.888983462045042,32QAM,400,12.98256378859824,15.888983462045042,20.0,5,12500,26.80141835810936
6195,Atlanta,Minneapolis,4977.656629212279,58.0,18.422962362567745,32QAM,100,15.137045518770076,18.422962362567745,58.0,5,12500,15.7748138178342
6196,Atlanta,Calgary,5229.567939366721,62.0,16.132489093385036,16QAM,200,10.550765712537851,16.132489093385036,62.0,5,12500,12.812093535797956
6197,Atlanta,LasVegas,4170.01288788702,53.0,15.744814605431278,8QAM,400,15.734756344718637,15.744814605431278,53.0,5,12500,19.9521833708622
6198,Atlanta,Tampa,227.28324952467636,3.0,16.758862986609188,8QAM,400,16.182457739935487,16.758862986609188,3.0,5,12500,48.10263263374128
6199,Atlanta,Miami,1346.870544369578,16.0,16.798503445349986,QPSK,400,10.831207422123047,16.798503445349986,16.0,5,12500,25.971977521471317
6200,Atlanta,Chicago,4539.432217773394,54.0,15.213442597788974,16QAM,100,11.437541175352298,15.213442597788974,54.0,5,12500,15.999418879016645
6201,Atlanta,Denver,2300.757913126109,26.0,17.09258703887485,8QAM,200,18.013293727613373,17.09258703887485,26.0,5,12500,28.004902075619754
6202,Atlanta,Tampa,1953.5060273286363,25.0,16.405802979151904,16QAM,200,18.173042607354127,16.405802979151904,25.0,5,12500,29.24364214661628
6203,Atlanta,NewOrleans,1399.9448961641929,16.0,15.47237850928295,16QAM,400,14.415899919130954,15.47237850928295,16.0,5,12500,30.882794954546284
6204,Atlanta,LosAngeles,5102.424073135492,63.0,16.640707106954842,8QAM,100,19.424187087524203,16.640707106954842,63.0,5,12500,21.017293483750123
6205,Atlanta,Denver,8125.272906860714,101.0,17.963548658421924,8QAM,400,17.23389812992966,17.963548658421924,101.0,5,12500,12.784305070191209
6206,Atlanta,Charlotte,435.0363510427235,5.0,18.467459402568082,QPSK,200,17.58310118151386,18.467459402568082,5.0,5,12500,42.68642342170082
6207,Atlanta,NewOrleans,1557.907135636476,20.0,17.089803656876796,16QAM,200,12.930181989158838,17.089803656876796,20.0,5,12500,25.548216363838193
6208,Atlanta,Nashville,1028.4372531773338,13.0,18.644367561084998,QPSK,200,14.094413943096765,18.644367561084998,13.0,5,12500,29.46571357449244
6209,Atlanta,KansasCity,1799.4101801574354,20.0,15.712746795973615,QPSK,100,18.782544808224305,15.712746795973615,20.0,5,12500,32.777636043806865
6210,Atlanta,ElPaso,2445.2731774462472,32.0,17.121838709106093,8QAM,200,18.43276209128167,17.121838709106093,32.0,5,12500,26.318725121274355
6211,Atlanta,Indianapolis,303.80249448764187,3.0,17.978974498741785,32QAM,100,16.230497016251142,17.978974498741785,3.0,5,12500,46.930560397924324
6212,Atlanta,ElPaso,2446.122197026234,30.0,15.166813233495215,QPSK,100,13.696177714055036,15.166813233495215,30.0,5,12500,24.18255143103434
6213,Atlanta,Dallas,2690.256098117589,33.0,17.158545372459816,32QAM,100,15.877321157803479,17.158545372459816,33.0,5,12500,23.418860937774895
6214,Atlanta,Dallas,1385.9671780518258,17.0,18.339185614704412,16QAM,100,11.476862955735637,18.339185614704412,17.0,5,12500,24.470704667565144
6215,Atlanta,LosAngeles,5625.1845961084255,71.0,16.108634004998976,32QAM,400,14.379736785701713,16.108634004998976,71.0,5,12500,15.309464777385642
6216,Atlanta,Memphis,4269.6596278325305,56.0,17.54533707626457,16QAM,200,10.031200831189157,17.54533707626457,56.0,5,12500,11.897507614669166
6217,Atlanta,Detroit,1577.3337067485863,18.0,16.389550401833695,8QAM,200,17.74633185130861,16.389550401833695,18.0,5,12500,32.11822463760933
6218,Atlanta,Phoenix,3076.3223154230204,39.0,16.848741038023967,16QAM,400,14.756612176799077,16.848741038023967,39.0,5,12500,20.93741544457471
6219,Atlanta,Miami,2089.036810763309,24.0,16.237406115611613,8QAM,100,15.68763264143927,16.237406115611613,24.0,5,12500,27.334848989444282
6220,Atlanta,NewYork,2729.025103552089,33.0,15.73690289574196,32QAM,200,13.363549600702079,15.73690289574196,33.0,5,12500,22.326731857391366
6221,Atlanta,Miami,474.53399504166174,5.0,18.220402503021198,16QAM,100,14.271458942427419,18.220402503021198,5.0,5,12500,39.621838082161275
6222,Atlanta,Tampa,227.28324952467636,3.0,17.650337556617167,16QAM,400,15.422764299866138,17.650337556617167,3.0,5,12500,46.45146462366395
6223,Atlanta,OklahomaCity,2979.3220518684193,33.0,18.058309614495638,QPSK,400,16.96416465808018,18.058309614495638,33.0,5,12500,23.60594019601578
6224,Atlanta,Memphis,6504.361681357397,79.0,16.473913876137225,32QAM,100,14.422439489952005,16.473913876137225,79.0,5,12500,13.919207856240632
6225,Miami,WashingtonDC,894.3006826571124,10.0,18.489097060382395,QPSK,100,16.380258777649615,18.489097060382395,10.0,5,12500,34.5304715544228
6226,Miami,StLouis,1126.7527755543579,14.0,18.03072265015818,32QAM,200,14.30199334830758,18.03072265015818,14.0,5,12500,29.545858169092895
6227,Miami,KansasCity,2106.476121352144,24.0,18.844805207695867,32QAM,100,11.341205396075688,18.844805207695867,24.0,5,12500,20.38102265199643
6228,Miami,Cleveland,3075.9234960724048,34.0,16.282704086270957,16QAM,400,13.2532780020921,16.282704086270957,34.0,5,12500,21.37212943675557
6229,Miami,Dallas,1847.522094882156,24.0,18.443915860828913,16QAM,100,16.221708950739945,18.443915860828913,24.0,5,12500,25.662415553527637
6230,Miami,KansasCity,8910.211480107111,114.0,16.90307816410185,32QAM,400,14.898220779081218,16.90307816410185,114.0,5,12500,10.298318898130475
6231,Miami,Nashville,726.7575128516262,8.0,17.49691665367591,32QAM,200,10.424985617135235,17.49691665367591,8.0,5,12500,31.79881431375705
6232,Miami,Pittsburgh,3172.468604367057,35.0,17.620266605894823,32QAM,400,15.069748673272668,17.620266605894823,35.0,5,12500,21.561162219579785
6233,Miami,Charlotte,863.3280686944145,10.0,17.602701827036583,32QAM,400,13.456869408580552,17.602701827036583,10.0,5,12500,32.4934774186996
